"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000136574",68.0621217005255,2.14133045113527,0.248197680788839,8.62751998459269,6.26965838791677e-18,1.71684357478451e-17,"GATA4"
"ENSG00000173917",267.757920728903,2.13561684545207,0.190777627395852,11.1942730109584,4.34955302154488e-29,1.69218921587481e-28,"HOXB2"
"ENSG00000204060",159.502276048817,2.12735667834172,0.120167845787668,17.7032105751541,3.96070127375111e-70,3.40569854749299e-69,"FOXO6"
"ENSG00000175592",327.722281260624,2.08693333872707,0.138453211045628,15.0732028745749,2.43039415512968e-51,1.51899634695605e-50,"FOSL1"
"ENSG00000132846",743.146852453669,2.07907546113026,0.0638905056561096,32.5412272102036,2.78644364894088e-232,1.44680727925777e-230,"ZBED3"
"ENSG00000157613",563.702829183203,2.06856399727873,0.1476270516302,14.0120931390028,1.31472163729714e-44,7.15675084819009e-44,"CREB3L1"
"ENSG00000137203",208.002976148926,2.04812936489017,0.174972454785504,11.7054388212187,1.19539203879466e-31,4.9200586962585e-31,"TFAP2A"
"ENSG00000100146",2515.65416822626,2.02771717391534,0.213569563297483,9.49441082618552,2.21460153568718e-21,6.73358575040022e-21,"SOX10"
"ENSG00000184058",75.1583272813153,2.00587401582116,0.179403979402485,11.18076657219,5.06505679706123e-29,1.96489272299789e-28,"TBX1"
"ENSG00000185551",1165.67097498707,1.96062129509805,0.104418152199075,18.7766327387223,1.1728629162081e-78,1.14736589629053e-77,"NR2F2"
"ENSG00000171056",49.6208890086192,1.95050737602697,0.0775813091954594,25.1414599244883,1.75231697187103e-139,3.33187029862802e-138,"SOX7"
"ENSG00000105880",278.164582200025,1.94187485802056,0.246164247130698,7.88853328887172,3.05758672904813e-15,7.62983749392788e-15,"DLX5"
"ENSG00000171540",166.720940261908,1.92075049503849,0.181201100708627,10.6001039040434,2.97649346329e-26,1.06303337974643e-25,"OTP"
"ENSG00000183072",219.358631049897,1.91868278824178,0.18842948686755,10.1824975492846,2.37388966901031e-24,8.05213832453245e-24,"NKX2-5"
"ENSG00000129194",342.126870656742,1.90492874668303,0.0864450684583168,22.036291724398,1.29304199522868e-107,1.74560669355872e-106,"SOX15"
"ENSG00000162992",171.713559489545,1.8955043087109,0.207556071381303,9.13249270954186,6.69398934878205e-20,1.96027887654138e-19,"NEUROD1"
"ENSG00000037965",59.1640952716212,1.88118793157989,0.188693718193372,9.96953131026899,2.07204296608416e-23,6.85602452013142e-23,"HOXC8"
"ENSG00000134595",160.942631978714,1.86868481110417,0.207387337772627,9.01060224396604,2.04927996096292e-19,5.89878027142846e-19,"SOX3"
"ENSG00000085644",973.560401214579,1.86320154870792,0.0450784117175951,41.3324577711479,0,0,"ZNF213"
"ENSG00000075891",15.8145117583672,1.85640747281206,0.24748646660939,7.50104641375016,6.33103661878233e-14,1.51005290377317e-13,"PAX2"
"ENSG00000107485",44.4411340093143,1.84153582804936,0.191655494898009,9.60857307550379,7.35613073550824e-22,2.28513074805307e-21,"GATA3"
"ENSG00000123364",92.0090640089707,1.81550219063472,0.257177844553698,7.05932578984517,1.67312388107975e-12,3.77081342146521e-12,"HOXC13"
"ENSG00000177508",133.948879488395,1.81136783868828,0.168292350185595,10.7632214814914,5.13433149000868e-27,1.88865054809584e-26,"IRX3"
"ENSG00000133250",580.011267454582,1.80857777892155,0.0543812012408307,33.257407663949,1.59526406440711e-242,1.0217424899946e-240,"ZNF414"
"ENSG00000217236",38.3198560340524,1.80607622069491,0.205100877064195,8.80579472183156,1.29928649779638e-18,3.65424327505232e-18,"SP9"
"ENSG00000133111",340.849403124506,1.80265149864094,0.0558312986314519,32.2874721317237,1.04869366984822e-228,5.24346834924111e-227,"RFXAP"
"ENSG00000115844",103.417000051664,1.79546214796652,0.21440415075131,8.37419491028932,5.56026684027621e-17,1.47183534007311e-16,"DLX2"
"ENSG00000176182",315.709527489047,1.78805308944328,0.0568723250399222,31.439774761945,5.7913901248105e-217,2.44324270890443e-215,"MYPOP"
"ENSG00000171786",174.298261344408,1.78423925258256,0.214698804652899,8.31042937321947,9.53564052771663e-17,2.50937908624122e-16,"NHLH1"
"ENSG00000198816",1346.96614508556,1.77885012252843,0.0523664371994478,33.9692791349034,6.33413583567474e-253,4.50057019903205e-251,"ZNF358"
"ENSG00000137166",759.669646748045,1.7730695792294,0.079570671553404,22.2829535633541,5.40720982303761e-110,7.60388881364664e-109,"FOXP4"
"ENSG00000169564",167.463735220971,1.76862386014493,0.0688790268012268,25.6772481012091,2.0988630446248e-145,4.29312895491436e-144,"PCBP1"
"ENSG00000186790",3.46209345253473,1.76408266976345,0.186576227168615,9.45502380734277,3.22948470855399e-21,9.77534609091454e-21,"FOXE3"
"ENSG00000177732",1819.12817454384,1.76234641148451,0.0622681179004647,28.3025482527289,3.21513663728065e-176,9.23496693686997e-175,"SOX12"
"ENSG00000176472",118.622256598787,1.72063315177287,0.0652483453970672,26.3705254332811,2.9854254256404e-153,6.7172072076909e-152,"ZNF575"
"ENSG00000197757",99.338989542943,1.70109723504819,0.190716575622392,8.91950387372867,4.6838169345698e-19,1.33965103001467e-18,"HOXC6"
"ENSG00000130522",4485.89699300759,1.69038775786812,0.0587922662386246,28.7518727549507,8.58222474144856e-182,2.63318259112626e-180,"JUND"
"ENSG00000129911",672.107513770873,1.68688915649512,0.0654185529751205,25.7860970592955,1.26984856705163e-146,2.63737779310724e-145,"KLF16"
"ENSG00000126368",685.310331659103,1.67872544555569,0.0929958613464625,18.0516145691848,7.66178839112634e-73,6.84994326358977e-72,"NR1D1"
"ENSG00000137273",311.560683822463,1.67297249477571,0.103004885573807,16.2416810179062,2.55816846650455e-59,1.81764601567429e-58,"FOXF2"
"ENSG00000105996",135.765295819338,1.66047116407671,0.190390731079488,8.72138656468243,2.74815466645361e-18,7.60247704859092e-18,"HOXA2"
"ENSG00000125813",19.8791623644313,1.64540649680037,0.318772833669061,5.16168983994593,2.44730533377483e-07,4.52583863095345e-07,"PAX1"
"ENSG00000066336",1654.23653921532,1.64533329486815,0.103720999150717,15.8630683115317,1.14176671889077e-56,7.94528386856982e-56,"SPI1"
"ENSG00000128709",195.616936767555,1.64427866029128,0.170980955592255,9.61673570366783,6.79534526832971e-22,2.12354539635303e-21,"HOXD9"
"ENSG00000173404",775.075376615752,1.63076108975994,0.168433738180305,9.68191472431876,3.59911275309381e-22,1.14594391902751e-21,"INSM1"
"ENSG00000253293",190.239523136101,1.6258272569826,0.178008082984111,9.13344624427937,6.63527004819624e-20,1.94730751414455e-19,"HOXA10"
"ENSG00000105997",149.074944419701,1.62524591529901,0.170432904124837,9.53598674882968,1.48466844983898e-21,4.56560912820644e-21,"HOXA3"
"ENSG00000125798",10.9249179250639,1.62244905758095,0.346840358594848,4.67779777461298,2.89972305343212e-06,4.99314556394561e-06,"FOXA2"
"ENSG00000165512",909.066231387592,1.62130148934782,0.0670883467754593,24.166663321936,4.98881532326653e-129,8.31469220544422e-128,"ZNF22"
"ENSG00000115507",304.298784173753,1.61954119672035,0.176425663660183,9.17973702419948,4.32145479204373e-20,1.27379125966354e-19,"OTX1"
"ENSG00000009950",284.784141156126,1.61437710758159,0.119015288441031,13.5644514980231,6.50645533258497e-42,3.41778782061856e-41,"MLXIPL"
"ENSG00000170684",53.5780391475636,1.59479703947682,0.0716134649506468,22.2695137091313,7.29889865600751e-110,1.00546052914389e-108,"ZNF296"
"ENSG00000198353",241.479929853566,1.57169520013823,0.107998257108934,14.552968188671,5.59229291779351e-48,3.25413596509536e-47,"HOXC4"
"ENSG00000127528",458.972523964967,1.56226483706345,0.0908108849058351,17.2034975618112,2.49976603377025e-66,1.97349950034493e-65,"KLF2"
"ENSG00000129514",10.4222875748582,1.55768964620636,0.363507574395039,4.28516420544667,1.82604265341371e-05,3.002627992824e-05,"FOXA1"
"ENSG00000004848",251.724206208951,1.55527751787399,0.163558579760601,9.50899378161902,1.92515613894339e-21,5.88000178184067e-21,"ARX"
"ENSG00000011451",2547.10051045169,1.55521022120494,0.047209850575101,32.9424940401139,5.41851169528878e-238,3.1804307776695e-236,"WIZ"
"ENSG00000172216",1292.81188452766,1.55450209375513,0.105113040767535,14.7888604725366,1.72855500962204e-49,1.03254392167688e-48,"CEBPB"
"ENSG00000170370",280.952423915945,1.54951317599398,0.160492745339799,9.65472409804761,4.69421160513598e-22,1.48065085676018e-21,"EMX2"
"ENSG00000049768",31.8012432877582,1.54810605707629,0.0939785788597571,16.4729673065871,5.73851734931182e-61,4.21032522911465e-60,"FOXP3"
"ENSG00000164438",1.46778662528457,1.54373537709486,0.438954255983355,3.5168479540916,0.000436703859017558,0.000653603336667077,"TLX3"
"ENSG00000108813",11.1090348234301,1.537494253677,0.152713495129561,10.0678348850087,7.66467508544887e-24,2.56757105840099e-23,"DLX4"
"ENSG00000179388",643.875114246644,1.51763393557176,0.135254764741247,11.2205580223005,3.23224407813208e-29,1.26113569522494e-28,"EGR3"
"ENSG00000170577",33.8324018648069,1.50579766733152,0.189449320965339,7.94828748743318,1.8910739666913e-15,4.75409656430774e-15,"SIX2"
"ENSG00000130711",7.80624799035223,1.50562648355307,0.174469315539188,8.62974947141856,6.14865018507025e-18,1.6871296239522e-17,"PRDM12"
"ENSG00000181444",203.778492747385,1.50241189896506,0.0971160362516453,15.4702761454559,5.50703065909469e-54,3.64435852440089e-53,"ZNF467"
"ENSG00000185668",66.1057947650718,1.5002738988346,0.141105166201239,10.6323102068067,2.10824328829536e-26,7.56949052978388e-26,"POU3F1"
"ENSG00000141905",6365.08786187121,1.48203307202919,0.0645033264159076,22.9760720008961,8.08801628745862e-117,1.18682847696404e-115,"NFIC"
"ENSG00000125820",354.931488046246,1.48135506107614,0.122932245557757,12.0501749102123,1.93538805190612e-33,8.45557886755099e-33,"NKX2-2"
"ENSG00000106689",758.326234110412,1.48045332556118,0.121470739497289,12.1877361715923,3.6131958620931e-34,1.59928341436908e-33,"LHX2"
"ENSG00000181418",266.570887075708,1.47708582082715,0.184872894608734,7.98973707829514,1.35226839082522e-15,3.43150813461288e-15,"DDN"
"ENSG00000078399",63.4287093173897,1.47320999854125,0.248156228158215,5.93662310825416,2.90952462691324e-09,5.90655375388402e-09,"HOXA9"
"ENSG00000125492",16.3465813150961,1.46817550699198,0.140610512322516,10.441434873834,1.60368147158915e-25,5.63794267355561e-25,"BARHL1"
"ENSG00000196767",654.049342145015,1.46808654991149,0.144747608876372,10.142388957633,3.5822993981944e-24,1.20902604689061e-23,"POU3F4"
"ENSG00000126603",988.726738472122,1.46779070625099,0.0666391107524025,22.0259647777198,1.62414040849221e-107,2.17088074402424e-106,"GLIS2"
"ENSG00000267281",25.9754803319438,1.46542784275217,0.0962932006643671,15.2183937457844,2.6700639348518e-52,1.70833474504736e-51,"ATF7-NPFF"
"ENSG00000197483",261.75163128589,1.46386975220058,0.0533287829423635,27.4498998745705,6.96673884962287e-166,1.77454668811148e-164,"ZNF628"
"ENSG00000112033",2841.44114796519,1.45183316988758,0.0528011381478515,27.496247634326,1.94672646299776e-166,5.15309946087641e-165,"PPARD"
"ENSG00000164107",87.6474654645287,1.45150124247378,0.216863978803999,6.69314125139077,2.18430108896437e-11,4.7638230534764e-11,"HAND2"
"ENSG00000124092",5.60403087938006,1.44933508001963,0.136754711985871,10.5980631963115,3.04215090891674e-26,1.08361575911282e-25,"CTCFL"
"ENSG00000125285",1204.72514133482,1.44447868575902,0.0929535851671305,15.539784540444,1.86609755537953e-54,1.24100083732136e-53,"SOX21"
"ENSG00000101883",8.04071050842162,1.4353502999106,0.149383791275838,9.60847417013417,7.36319907705989e-22,2.28513074805307e-21,"RHOXF1"
"ENSG00000176842",103.174188215453,1.43413589128268,0.145960525325929,9.82550513627063,8.74345781928493e-23,2.8306158407757e-22,"IRX5"
"ENSG00000105698",5815.30468566057,1.42873250921636,0.048317675393631,29.5695622270083,3.68089298407237e-192,1.27415526371736e-190,"USF2"
"ENSG00000125520",1606.78567001895,1.41175673155038,0.0761579825941766,18.5372128234175,1.03445696916736e-76,9.90437523670875e-76,"SLC2A4RG"
"ENSG00000006377",99.7184319177631,1.4110578552597,0.262424949587865,5.3769958133773,7.57389339773026e-08,1.45238012598521e-07,"DLX6"
"ENSG00000043355",463.199421239706,1.41028445813957,0.127676862067865,11.0457324475124,2.29885185196363e-28,8.79164305991758e-28,"ZIC2"
"ENSG00000120093",448.257696097138,1.40898325960488,0.193176013058953,7.29377958108545,3.01378355366076e-13,7.02695647226602e-13,"HOXB3"
"ENSG00000095574",630.108672229646,1.39682592433605,0.0563196859879726,24.8017349499134,8.58674980665629e-136,1.54561496519813e-134,"IKZF5"
"ENSG00000120149",53.4186603599991,1.39536763144146,0.192884418858642,7.23421642711365,4.68224579460844e-13,1.08422501247365e-12,"MSX2"
"ENSG00000111206",1567.14568231924,1.39236133673178,0.0939949551102549,14.8131496536017,1.20460909802354e-49,7.22765458814125e-49,"FOXM1"
"ENSG00000185155",13.5540841534583,1.38855919723145,0.116475033057186,11.9215179492562,9.14273987537522e-33,3.90591735182169e-32,"MIXL1"
"ENSG00000069011",256.43804167052,1.38849893167004,0.185639575563061,7.47954161960672,7.45822896869216e-14,1.77264244854479e-13,"PITX1"
"ENSG00000148737",815.570577754242,1.37648023000425,0.0707372987147543,19.4590443092103,2.44297867360578e-84,2.63841696749424e-83,"TCF7L2"
"ENSG00000107807",52.7634165197448,1.37217105208707,0.286406353642204,4.79099375637899,1.65957291430159e-06,2.90586697056699e-06,"TLX1"
"ENSG00000106004",328.106600330003,1.37191807674795,0.160734964336835,8.53528093534752,1.39815279220195e-17,3.75997264835185e-17,"HOXA5"
"ENSG00000123411",512.299325484448,1.36532015990576,0.052729483237145,25.8929175119236,8.00253418994772e-148,1.6880345556921e-146,"IKZF4"
"ENSG00000198807",9.86271865948363,1.3637703734349,0.281262420011441,4.84874720689465,1.24243630421064e-06,2.18397006599527e-06,"PAX9"
"ENSG00000105991",65.0665137583174,1.36201882364334,0.140652765716538,9.68355521986857,3.54180641757785e-22,1.1303637502908e-21,"HOXA1"
"ENSG00000218891",559.580287136484,1.36032818147275,0.0591679586553063,22.9909601816346,5.7405521961218e-117,8.51620380743343e-116,"ZNF579"
"ENSG00000028277",510.84879257683,1.34171586907782,0.0948234464687149,14.1496214179526,1.87765376521572e-45,1.0431409806754e-44,"POU2F2"
"ENSG00000122877",887.783788039534,1.33964236041763,0.123325133200918,10.8626873180435,1.73565052394123e-27,6.47272985447696e-27,"EGR2"
"ENSG00000221869",3086.05256441519,1.32825332488759,0.105290424503593,12.6151388518931,1.74250259937033e-36,8.08377494553245e-36,"CEBPD"
"ENSG00000167685",1267.52743912257,1.32281745557617,0.045428984762748,29.1183583010838,2.10243472917839e-186,6.9226509375386e-185,"ZNF444"
"ENSG00000170561",68.1618314366156,1.32211956552971,0.309039555112086,4.27815644845265,1.88447558790899e-05,3.09494165897462e-05,"IRX2"
"ENSG00000164651",179.158489047653,1.31580921213085,0.247923841169354,5.30731214039248,1.11253569837293e-07,2.10892338001376e-07,"SP8"
"ENSG00000260027",243.547601875521,1.31069615687856,0.182906100012223,7.16595103602873,7.72483818417986e-13,1.76193352455487e-12,"HOXB7"
"ENSG00000068323",3977.6951058394,1.30642715494038,0.0560134177989833,23.3234679524251,2.5626737950259e-120,3.88720182391569e-119,"TFE3"
"ENSG00000120669",33.7246690574486,1.30320023854159,0.148515681667589,8.77483255578656,1.7115834748041e-18,4.78392896684375e-18,"SOHLH2"
"ENSG00000164379",83.3812377322683,1.29863283303204,0.108330921918166,11.9876468328502,4.12456297197727e-33,1.78466667056709e-32,"FOXQ1"
"ENSG00000122592",88.1304929275774,1.28601348109318,0.185553322891715,6.93069496709402,4.18778166002942e-12,9.31384718457943e-12,"HOXA7"
"ENSG00000170653",1079.75295252753,1.2857560957214,0.0508596341798418,25.280482576318,5.23682728943625e-141,1.02459664358535e-139,"ATF7"
"ENSG00000064218",8.70200303676683,1.28211175834389,0.306475609143945,4.18340553078633,2.87174454832412e-05,4.65408780340643e-05,"DMRT3"
"ENSG00000178951",1205.36122447096,1.27938908136452,0.0576272424497924,22.2011157740054,3.35030627670049e-109,4.56859946822794e-108,"ZBTB7A"
"ENSG00000165804",1311.43126439806,1.25333382775549,0.0657775040190178,19.0541408715223,6.07048745500595e-81,6.20845307898336e-80,"ZNF219"
"ENSG00000182742",188.584805465669,1.24092803586567,0.221772183826896,5.59550803194631,2.19976663233315e-08,4.34164466907859e-08,"HOXB4"
"ENSG00000173039",3694.99182387742,1.23698218596965,0.0388857249287282,31.8107014395863,4.60410228091447e-222,2.21983502829805e-220,"RELA"
"ENSG00000008196",52.9043191244044,1.23431120125222,0.278859358731962,4.4262857336577,9.58695169696233e-06,1.60974935210188e-05,"TFAP2B"
"ENSG00000135625",16.6759937409234,1.23411510810826,0.21952737098016,5.62169128431734,1.89096962673664e-08,3.73764128271517e-08,"EGR4"
"ENSG00000253831",5.05798777708777,1.22848200889252,0.265736347167619,4.62293555995043,3.7834728341677e-06,6.49833120372314e-06,"ETV3L"
"ENSG00000175745",3018.55581132749,1.21488048504852,0.0616112577882531,19.7184821193531,1.49652560988932e-86,1.71212675707676e-85,"NR2F1"
"ENSG00000189067",5163.33402310634,1.20750488224174,0.0626471631287001,19.2746937281276,8.76174745862904e-83,9.24090552277281e-82,"LITAF"
"ENSG00000180828",43.1764442753468,1.20650772752879,0.254769757723073,4.73567874896764,2.18323182582518e-06,3.7883842736041e-06,"BHLHE22"
"ENSG00000125398",8184.4900448823,1.2027419652964,0.0754315854219157,15.9448055952825,3.09602091577689e-57,2.16561048512891e-56,"SOX9"
"ENSG00000008441",14350.2991815299,1.19222769856431,0.0616175496932449,19.3488333193979,2.08508648789602e-83,2.21643051862962e-82,"NFIX"
"ENSG00000101057",1724.41517654811,1.19035085791272,0.118733491120959,10.0254009772193,1.17880141251765e-23,3.92933804172549e-23,"MYBL2"
"ENSG00000123095",2926.999682943,1.18862957690829,0.0925596654030923,12.8417661378946,9.56667766386227e-38,4.61250530221931e-37,"BHLHE41"
"ENSG00000163623",75.6601014819465,1.18693257976652,0.158768691471907,7.47586044051094,7.67003220563046e-14,1.81977917005292e-13,"NKX6-1"
"ENSG00000124920",1982.07839482954,1.17989312729708,0.15476832439522,7.6236085898564,2.46680598398345e-14,6.00033887995973e-14,"MYRF"
"ENSG00000132005",697.85786986646,1.17688533461585,0.0481071107506885,24.4638540176518,3.58408627060348e-132,6.28378761729181e-131,"RFX1"
"ENSG00000163064",313.262674248428,1.17593651614862,0.170519354850087,6.89620551979246,5.34099112830504e-12,1.18396355060949e-11,"EN1"
"ENSG00000156925",58.7437953687092,1.17474957774511,0.129003526706028,9.10633691761098,8.52104096892891e-20,2.48453678359698e-19,"ZIC3"
"ENSG00000233608",55.5069730715362,1.17210716945337,0.212874121867618,5.50610454276952,3.66860723909855e-08,7.16732239187127e-08,"TWIST2"
"ENSG00000054598",420.948821466058,1.16846918635564,0.0780687949229587,14.9671733438275,1.20327833588793e-50,7.45149428187482e-50,"FOXC1"
"ENSG00000135547",578.659083725899,1.15151852565046,0.0938203837798738,12.2736497044418,1.25467565484733e-34,5.59013905625049e-34,"HEY2"
"ENSG00000131668",30.6047541193644,1.14708361258594,0.223188091593851,5.13953770738521,2.75415221168502e-07,5.07244950310338e-07,"BARX1"
"ENSG00000167157",41.7009082674379,1.14343383061499,0.213296799396558,5.36076412702814,8.28706640439057e-08,1.58463734361576e-07,"PRRX2"
"ENSG00000170689",25.3343879351646,1.14122143986463,0.226364641284887,5.04151811602221,4.61853122969312e-07,8.39167854654873e-07,"HOXB9"
"ENSG00000107187",9.69223316180975,1.13622915268259,0.228585407982453,4.97069853544547,6.67121093886631e-07,1.20242119725895e-06,"LHX3"
"ENSG00000131759",1453.14748201965,1.1335594757508,0.0624700619539994,18.145643533786,1.38997526260686e-73,1.2678828408914e-72,"RARA"
"ENSG00000183770",41.6146849424504,1.13254966422759,0.0973652316059245,11.6319721685813,2.83471593775299e-31,1.15615302597176e-30,"FOXL2"
"ENSG00000236609",2204.55726317422,1.12723259957654,0.0630090984720739,17.8899972688252,1.41115273317967e-71,1.23704947389127e-70,"ZNF853"
"ENSG00000160094",1930.72064828833,1.12597438960827,0.0434066471787717,25.9401373474183,2.34941765552694e-148,5.11566747574415e-147,"ZNF362"
"ENSG00000064195",8.05294129656544,1.12299049715088,0.214274207027061,5.24090375940144,1.5979204328732e-07,2.99610081163725e-07,"DLX3"
"ENSG00000106038",8.0298828277937,1.12070816113629,0.23912450066328,4.68671406747402,2.77626412714543e-06,4.79278333970119e-06,"EVX1"
"ENSG00000103495",786.256279501035,1.11715440253616,0.0603543708142399,18.509917135489,1.71764672314866e-76,1.61029380295187e-75,"MAZ"
"ENSG00000142700",604.524995148592,1.11659079592764,0.180025066133229,6.20241847377685,5.56019902764586e-10,1.16016517578391e-09,"DMRTA2"
"ENSG00000071564",3755.60964373691,1.1142970906612,0.0568345427729889,19.6059831977883,1.37469708321687e-85,1.50881387182339e-84,"TCF3"
"ENSG00000163909",920.806014549807,1.1122317214502,0.0930685898109957,11.9506669619571,6.44062666689263e-33,2.76026857152541e-32,"HEYL"
"ENSG00000020633",259.881855552858,1.11197800891729,0.0903532062955154,12.3070121638006,8.30407866696228e-35,3.71208814582751e-34,"RUNX3"
"ENSG00000179348",176.919583675634,1.10623304396724,0.102199693019264,10.8242305948877,2.64289475481192e-27,9.77509018903037e-27,"GATA2"
"ENSG00000171532",144.3237144107,1.09850373360748,0.186879216184827,5.87814822875239,4.14881337752662e-09,8.40975684633775e-09,"NEUROD2"
"ENSG00000157933",5257.14457922947,1.09695744505809,0.052984146372976,20.7035032203064,3.22085620865456e-95,3.95286898334878e-94,"SKI"
"ENSG00000102554",123.834428380858,1.09393481279172,0.139433947693617,7.84554142579013,4.31089506893172e-15,1.06979932776798e-14,"KLF5"
"ENSG00000188290",589.98214783632,1.0878212579622,0.103514030360571,10.5089257385979,7.85835647583723e-26,2.78445701899744e-25,"HES4"
"ENSG00000131931",360.750097913164,1.08676427975166,0.0465735466904508,23.334368047484,1.98634885421034e-120,3.04723971952723e-119,"THAP1"
"ENSG00000131196",530.590042322254,1.08113373919421,0.0745843798201905,14.495444512653,1.29461569039155e-47,7.50099219754763e-47,"NFATC1"
"ENSG00000284691",314.067652324045,1.07438932885533,0.0558501989763536,19.2369830107538,1.81468107007772e-82,1.89908484077901e-81,""
"ENSG00000138136",23.462943707592,1.0690930735516,0.240331535993517,4.44840944045081,8.65085079818821e-06,1.45983107219426e-05,"LBX1"
"ENSG00000123388",115.761315177935,1.06824357277856,0.23526054820791,4.54068300408152,5.60722840869251e-06,9.53370069488021e-06,"HOXC11"
"ENSG00000184302",60.6103345844602,1.06460824206933,0.275096201467447,3.86994889929554,0.000108858168104866,0.000169307058688443,"SIX6"
"ENSG00000128714",266.212067259871,1.06448164735172,0.234153399641471,4.54608666362149,5.46525402491859e-06,9.30402639803291e-06,"HOXD13"
"ENSG00000153266",45.5174480068764,1.06244624772824,0.191165724542354,5.55772354208218,2.73315827986738e-08,5.36302860148396e-08,"FEZF2"
"ENSG00000108511",17.2374956313579,1.05582399820392,0.245156470015999,4.30673519705604,1.65681751429591e-05,2.73435653337344e-05,"HOXB6"
"ENSG00000182968",261.715473917169,1.05436938009802,0.196022657814358,5.37881381598525,7.49781977671909e-08,1.44188841859982e-07,"SOX1"
"ENSG00000251493",211.317268940158,1.05091001886129,0.111652559902888,9.41232354883166,4.85288236931757e-21,1.45910717117566e-20,"FOXD1"
"ENSG00000113196",1.03495075470037,1.04817691922553,0.310714624978174,3.37343927502338,0.000742354187059143,0.00109887955321255,"HAND1"
"ENSG00000213676",2757.05685602677,1.04071265710336,0.0383186756634716,27.1594108899607,1.96034216717242e-162,4.90085541793104e-161,"ATF6B"
"ENSG00000164920",85.4306149087619,1.03969929653591,0.157097312946005,6.61818637784885,3.63632390310357e-11,7.87967458938975e-11,"OSR2"
"ENSG00000088881",1399.65610575209,1.03803091618496,0.0727300524438575,14.2723795914522,3.25286722510569e-46,1.84511376213978e-45,"EBF4"
"ENSG00000019549",566.668265203008,1.03716669260445,0.147199435451246,7.0459964022618,1.84139011993864e-12,4.13623404645118e-12,"SNAI2"
"ENSG00000141448",20.9255283871786,1.03636838126893,0.255486061083288,4.05645762776499,4.98225960620546e-05,7.96925410945186e-05,"GATA6"
"ENSG00000148826",359.94687044008,1.03599396511229,0.209067830496209,4.9553006919019,7.22185170188425e-07,1.29475428918243e-06,"NKX6-2"
"ENSG00000103449",3979.05055133339,1.02731841097168,0.0783600803105275,13.1102266217773,2.87737340672519e-39,1.43868670336259e-38,"SALL1"
